NC_000913.3_45	AAA25550.1|FEATURES|dfrA3|diaminopyrimidine|dfrA3	51.3	160	77	1	38	196	2	161	2.79e-52	164
NC_000913.3_48	A7ZW03|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	100	273	0	0	1	273	1	273	3.06e-197	538
NC_000913.3_48	Q83MG8|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	4.34e-197	538
NC_000913.3_48	YP_001878864|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	6.17e-197	537
NC_000913.3_48	YP_001461223|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	1.25e-196	536
NC_000913.3_48	ACI71754|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	1.25e-196	536
NC_000913.3_48	YP_002401190|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	1.25e-196	536
NC_000913.3_48	ZP_03030905|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	1.77e-196	536
NC_000913.3_48	B7LVU5|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	2.51e-196	536
NC_000913.3_48	Q8FL96|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	2.51e-196	536
NC_000913.3_48	B6HZ32|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.6	273	1	0	1	273	1	273	5.07e-196	535
NC_000913.3_48	YP_401803|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.3	273	2	0	1	273	1	273	7.20e-196	535
NC_000913.3_48	YP_002396141|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.3	273	2	0	1	273	1	273	1.02e-195	534
NC_000913.3_48	B7N7S6|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	99.3	273	2	0	1	273	1	273	4.17e-195	533
NC_000913.3_48	ZP_02902942|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	98.2	273	5	0	1	273	1	273	9.81e-194	529
NC_000913.3_48	YP_001454848|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	95.2	273	13	0	1	273	1	273	1.50e-188	516
NC_000913.3_48	YP_002113107|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.9	273	14	0	1	273	1	273	8.65e-188	514
NC_000913.3_48	CAR58198|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.9	273	14	0	1	273	1	273	8.65e-188	514
NC_000913.3_48	Q56016|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	5.00e-187	512
NC_000913.3_48	BAH61691|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.01e-186	511
NC_000913.3_48	YP_001571902|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.01e-186	511
NC_000913.3_48	YP_002039320|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.01e-186	511
NC_000913.3_48	Q57TH0|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.43e-186	511
NC_000913.3_48	YP_002847275|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.43e-186	511
NC_000913.3_48	ZP_02698269|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	94.5	273	15	0	1	273	1	273	1.43e-186	511
NC_000913.3_48	YP_002240485|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	93.8	273	17	0	1	273	1	273	4.79e-185	507
NC_000913.3_143	YP_002467958|FEATURES|PBP-1B|beta-lactam|PBP-1B	54.0	728	330	2	70	794	11	736	6.76e-287	808
NC_000913.3_143	P57296|FEATURES|PBP-1B|beta-lactam|PBP-1B	54.0	728	330	2	70	794	11	736	9.58e-287	808
NC_000913.3_226	YP_001444376|FEATURES|tet34|tetracycline|tet34	67.1	152	50	0	1	152	1	152	2.39e-78	228
NC_000913.3_226	BAB59035|FEATURES|tet34|tetracycline|tet34	67.1	152	50	0	1	152	1	152	3.96e-77	224
NC_000913.3_226	BAC58936|FEATURES|tet34|tetracycline|tet34	64.5	152	54	0	1	152	1	152	7.99e-77	224
NC_000913.3_226	ZP_02197344|FEATURES|tet34|tetracycline|tet34	65.1	152	53	0	1	152	1	152	7.99e-77	224
NC_000913.3_226	YP_002666586|FEATURES|tet34|tetracycline|tet34	65.8	152	52	0	1	152	1	152	1.13e-76	223
NC_000913.3_226	Q8DF90|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	4.61e-76	222
NC_000913.3_226	ZP_00990220|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	1.32e-75	221
NC_000913.3_226	YP_002418004|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	1.88e-75	220
NC_000913.3_226	ZP_01813310|FEATURES|tet34|tetracycline|tet34	63.2	152	56	0	1	152	1	152	2.66e-75	220
NC_000913.3_231	gi:377849761:gb:EHU14730.1:|FEATURES|ompF|multidrug|ompF	62.3	358	125	4	1	351	1	355	5.15e-157	443
NC_000913.3_231	gi:312286407:gb:EFR14320.1:|FEATURES|ompF|multidrug|ompF	62.3	358	125	4	1	351	1	355	7.30e-157	442
NC_000913.3_231	CAA09666.1|FEATURES|Klebsiella_pneumoniae_OmpK37|beta-lactam|Klebsiella_pneumoniae_OmpK37	60.0	375	125	5	1	351	1	374	2.86e-156	442
NC_000913.3_231	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	59.6	376	125	8	1	351	1	374	1.09e-153	435
